,receptor,molecule_chembl_id,canonical_smiles,type,relation,value,units,target_id,action_type,nombre_comercial,document_chembl_id,UMAP-1,UMAP-2
18426,B2,CHEMBL3262896,COc1ccc(C(=O)N2CCN(C(=O)/C=C/c3ccc(Br)cc3)CC2)cc1,%Max (Mean),=,-1.65,%,CHEMBL210,,,CHEMBL5209801,1.1242988,1.4601694
18427,B2,CHEMBL3262896,COc1ccc(C(=O)N2CCN(C(=O)/C=C/c3ccc(Br)cc3)CC2)cc1,%Inhib (Mean),=,1.85,%,CHEMBL210,,,CHEMBL5209801,1.2339689,1.5173775
18428,B2,CHEMBL191413,CC(C)Cc1ccc([C@@H](C)C(=O)NS(C)(=O)=O)cc1,%Inhib (Mean),=,-17.12,%,CHEMBL210,,,CHEMBL5209801,6.69689,2.7868342
18429,B2,CHEMBL191413,CC(C)Cc1ccc([C@@H](C)C(=O)NS(C)(=O)=O)cc1,%Inhib (Mean),=,-55.18,%,CHEMBL210,,,CHEMBL5209801,6.8116474,2.7378619
18430,B2,CHEMBL191413,CC(C)Cc1ccc([C@@H](C)C(=O)NS(C)(=O)=O)cc1,%Inhib (Mean),=,-67.15,%,CHEMBL210,,,CHEMBL5209801,6.8176575,2.7570152
18431,B2,CHEMBL191413,CC(C)Cc1ccc([C@@H](C)C(=O)NS(C)(=O)=O)cc1,%Max (Mean),=,-1.87,%,CHEMBL210,,,CHEMBL5209801,6.8526654,2.7886112
18432,B2,CHEMBL191413,CC(C)Cc1ccc([C@@H](C)C(=O)NS(C)(=O)=O)cc1,%Inhib (Mean),=,7.3,%,CHEMBL210,,,CHEMBL5209801,6.763775,2.7152667
18433,B2,CHEMBL855,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,%Max (Mean),=,-2.83,%,CHEMBL210,,,CHEMBL5209801,-10.076252,14.309865
18434,B2,CHEMBL855,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,%Inhib (Mean),=,0.38,%,CHEMBL210,,,CHEMBL5209801,-10.083447,14.2635
18435,B2,CHEMBL855,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,%Inhib (Mean),=,-8.54,%,CHEMBL210,,,CHEMBL5209801,-10.083381,14.317321
18436,B2,CHEMBL855,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,%Inhib (Mean),=,4.5,%,CHEMBL210,,,CHEMBL5209801,-10.12502,14.32784
18437,B2,CHEMBL855,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,%Inhib (Mean),=,-19.2,%,CHEMBL210,,,CHEMBL5209801,-10.056712,14.308846
18438,B2,CHEMBL3272580,Cc1nc[nH]c1CCN.Cl,%Max (Mean),=,-0.79,%,CHEMBL210,,,CHEMBL5209801,-3.9978678,-0.032509852
18439,B2,CHEMBL3272580,Cc1nc[nH]c1CCN.Cl,%Inhib (Mean),=,-31.83,%,CHEMBL210,,,CHEMBL5209801,-4.0402727,0.039360832
18440,B2,CHEMBL3633893,COc1cc(OC)cc(C(=O)NNC(=O)Nc2cccc3ccccc23)c1,%Max (Mean),=,0.34,%,CHEMBL210,,,CHEMBL5209801,6.3034267,-0.79443926
18441,B2,CHEMBL3633893,COc1cc(OC)cc(C(=O)NNC(=O)Nc2cccc3ccccc23)c1,%Inhib (Mean),=,-24.9,%,CHEMBL210,,,CHEMBL5209801,6.2551775,-0.7621724
18442,B2,CHEMBL3633893,COc1cc(OC)cc(C(=O)NNC(=O)Nc2cccc3ccccc23)c1,%Inhib (Mean),=,-25.96,%,CHEMBL210,,,CHEMBL5209801,6.277031,-0.8423134
18443,B2,CHEMBL3633893,COc1cc(OC)cc(C(=O)NNC(=O)Nc2cccc3ccccc23)c1,%Inhib (Mean),=,-17.74,%,CHEMBL210,,,CHEMBL5209801,6.2557087,-0.8390102
18444,B2,CHEMBL3633893,COc1cc(OC)cc(C(=O)NNC(=O)Nc2cccc3ccccc23)c1,%Inhib (Mean),=,-51.79,%,CHEMBL210,,,CHEMBL5209801,6.188405,-0.93994105
18445,B2,CHEMBL3633893,COc1cc(OC)cc(C(=O)NNC(=O)Nc2cccc3ccccc23)c1,%Max (Mean),=,-0.19,%,CHEMBL210,,,CHEMBL5209801,6.253678,-0.83060354
18446,B2,CHEMBL3633893,COc1cc(OC)cc(C(=O)NNC(=O)Nc2cccc3ccccc23)c1,%Max (Mean),=,-1.79,%,CHEMBL210,,,CHEMBL5209801,6.209082,-0.8261026
18447,B2,CHEMBL3633893,COc1cc(OC)cc(C(=O)NNC(=O)Nc2cccc3ccccc23)c1,%Max (Mean),=,-1.28,%,CHEMBL210,,,CHEMBL5209801,6.242048,-0.89033383
18448,B2,CHEMBL1384502,CC(/C=C1\SC(=S)N(CCCC(=O)Nc2ccc(C(=O)O)c(O)c2)C1=O)=C\c1ccccc1,%Max (Mean),=,-1.55,%,CHEMBL210,,,CHEMBL5209801,12.691119,14.281536
18449,B2,CHEMBL1384502,CC(/C=C1\SC(=S)N(CCCC(=O)Nc2ccc(C(=O)O)c(O)c2)C1=O)=C\c1ccccc1,%Max (Mean),=,-1.88,%,CHEMBL210,,,CHEMBL5209801,12.694109,14.298167
18450,B2,CHEMBL1384502,CC(/C=C1\SC(=S)N(CCCC(=O)Nc2ccc(C(=O)O)c(O)c2)C1=O)=C\c1ccccc1,%Max (Mean),=,-2.38,%,CHEMBL210,,,CHEMBL5209801,12.663785,14.283221
18451,B2,CHEMBL1384502,CC(/C=C1\SC(=S)N(CCCC(=O)Nc2ccc(C(=O)O)c(O)c2)C1=O)=C\c1ccccc1,%Inhib (Mean),=,-72.89,%,CHEMBL210,,,CHEMBL5209801,12.778873,14.3738985
18452,B2,CHEMBL1384502,CC(/C=C1\SC(=S)N(CCCC(=O)Nc2ccc(C(=O)O)c(O)c2)C1=O)=C\c1ccccc1,%Inhib (Mean),=,-44.56,%,CHEMBL210,,,CHEMBL5209801,12.697283,14.2879
18453,B2,CHEMBL1384502,CC(/C=C1\SC(=S)N(CCCC(=O)Nc2ccc(C(=O)O)c(O)c2)C1=O)=C\c1ccccc1,%Inhib (Mean),=,-21.26,%,CHEMBL210,,,CHEMBL5209801,12.690092,14.298328
18454,B2,CHEMBL1384502,CC(/C=C1\SC(=S)N(CCCC(=O)Nc2ccc(C(=O)O)c(O)c2)C1=O)=C\c1ccccc1,%Max (Mean),=,0.77,%,CHEMBL210,,,CHEMBL5209801,12.682964,14.2946205
18455,B2,CHEMBL1384502,CC(/C=C1\SC(=S)N(CCCC(=O)Nc2ccc(C(=O)O)c(O)c2)C1=O)=C\c1ccccc1,%Inhib (Mean),=,-90.63,%,CHEMBL210,,,CHEMBL5209801,12.689043,14.286188
18456,B2,CHEMBL225963,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,%Max (Mean),=,-4.44,%,CHEMBL210,,,CHEMBL5209801,0.48513427,-1.5306962
18457,B2,CHEMBL225963,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,%Inhib (Mean),=,41.65,%,CHEMBL210,,,CHEMBL5209801,0.31285635,-1.4520309
18458,B2,CHEMBL225963,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,%Inhib (Mean),=,-1.84,%,CHEMBL210,,,CHEMBL5209801,0.4072054,-1.5756589
18459,B2,CHEMBL225963,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,%Inhib (Mean),=,22.71,%,CHEMBL210,,,CHEMBL5209801,0.32973695,-1.528106
18460,B2,CHEMBL225963,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,%Inhib (Mean),=,-44.32,%,CHEMBL210,,,CHEMBL5209801,0.2976238,-1.4932777
18461,B2,CHEMBL3186993,Cl.Cl.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,%Max (Mean),=,-1.78,%,CHEMBL210,,,CHEMBL5209801,-0.040111624,4.8416805
18462,B2,CHEMBL3186993,Cl.Cl.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,%Inhib (Mean),=,7.83,%,CHEMBL210,,,CHEMBL5209801,-0.0776536,4.8379354
18463,B2,CHEMBL3186993,Cl.Cl.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,%Max (Mean),=,-2.21,%,CHEMBL210,,,CHEMBL5209801,-0.04873102,4.8691278
18464,B2,CHEMBL3186993,Cl.Cl.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,%Max (Mean),=,-2.85,%,CHEMBL210,,,CHEMBL5209801,-0.055679765,4.813784
18465,B2,CHEMBL3186993,Cl.Cl.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,%Max (Mean),=,-2.3,%,CHEMBL210,,,CHEMBL5209801,-0.102682315,4.9171915
18466,B2,CHEMBL2106382,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)CCCSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O,%Max (Mean),=,-2.2324,%,CHEMBL210,,,CHEMBL5209801,-1.111015,14.527338
18467,B2,CHEMBL2106382,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)CCCSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O,%Inhib (Mean),=,-32.3087,%,CHEMBL210,,,CHEMBL5209801,-1.1710927,14.461143
18468,B2,CHEMBL2164327,Cc1nn(C)c(C)c1-c1cccc2c1CC[C@H](N(C)C)C2,%Max (Mean),=,-2.60457,%,CHEMBL210,,,CHEMBL5209801,-0.9875412,1.9158834
18469,B2,CHEMBL2164327,Cc1nn(C)c(C)c1-c1cccc2c1CC[C@H](N(C)C)C2,%Inhib (Mean),=,-53.0658,%,CHEMBL210,,,CHEMBL5209801,-0.91220754,1.8513268
18470,B2,CHEMBL5080494,COC(=O)[C@H](CCCNC(=N)N)NC(=O)CCCc1c(-c2ccccc2)[nH]c2c(F)cc(F)cc12.O=C(O)C(F)(F)F,%Max (Mean),=,-2.04631,%,CHEMBL210,,,CHEMBL5209801,-2.8166802,0.8101389
18471,B2,CHEMBL5080494,COC(=O)[C@H](CCCNC(=N)N)NC(=O)CCCc1c(-c2ccccc2)[nH]c2c(F)cc(F)cc12.O=C(O)C(F)(F)F,%Inhib (Mean),=,-58.4914,%,CHEMBL210,,,CHEMBL5209801,-2.7813,0.6744363
18472,B2,CHEMBL122972,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC(CO)CO,%Max (Mean),=,1.88104,%,CHEMBL210,,,CHEMBL5209801,4.6340847,-0.41940084
18473,B2,CHEMBL122972,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC(CO)CO,%Inhib (Mean),=,-57.9737,%,CHEMBL210,,,CHEMBL5209801,4.6986933,-0.35344487
18474,B2,CHEMBL2105760,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,%Max (Mean),=,0.13283,%,CHEMBL210,,,CHEMBL5209801,-0.54068553,5.4103513
18475,B2,CHEMBL2105760,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,%Inhib (Mean),=,-22.515,%,CHEMBL210,,,CHEMBL5209801,-0.48883584,5.452083
18476,B2,CHEMBL68738,OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)ncnc32)[C@H](O)[C@@H]1O,%Max (Mean),=,-1.78188,%,CHEMBL210,,,CHEMBL5209801,8.539578,2.016485
18477,B2,CHEMBL68738,OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)ncnc32)[C@H](O)[C@@H]1O,%Inhib (Mean),=,-22.4648,%,CHEMBL210,,,CHEMBL5209801,8.591645,2.022375
18478,B2,CHEMBL1200389,Brc1c(NC2=NCCN2)ccc2nccnc12.O=C(O)[C@H](O)[C@@H](O)C(=O)O,%Max (Mean),=,-2.20791,%,CHEMBL210,,,CHEMBL5209801,15.326297,13.942789
18479,B2,CHEMBL1200389,Brc1c(NC2=NCCN2)ccc2nccnc12.O=C(O)[C@H](O)[C@@H](O)C(=O)O,%Inhib (Mean),=,-38.2963,%,CHEMBL210,,,CHEMBL5209801,15.31474,13.925502
18480,B2,CHEMBL1201044,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1.Cl,%Max (Mean),=,-2.74658,%,CHEMBL210,,,CHEMBL5209801,0.579427,2.3598008
18481,B2,CHEMBL1201044,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1.Cl,%Inhib (Mean),=,-27.224,%,CHEMBL210,,,CHEMBL5209801,0.5075364,2.341148
18482,B2,CHEMBL505308,Br.Oc1cc2c(cc1O)C(c1ccccc1)CNCC2,%Max (Mean),=,-2.29606,%,CHEMBL210,,,CHEMBL5209801,2.3380299,-4.259692
18483,B2,CHEMBL505308,Br.Oc1cc2c(cc1O)C(c1ccccc1)CNCC2,%Inhib (Mean),=,-10.5554,%,CHEMBL210,,,CHEMBL5209801,2.3409405,-4.2778
18484,B2,CHEMBL1200411,CCCN(CCC)CCc1cccc2c1CC(=O)N2.Cl,%Max (Mean),=,-1.77208,%,CHEMBL210,,,CHEMBL5209801,-2.100509,-0.6872384
18485,B2,CHEMBL1200411,CCCN(CCC)CCc1cccc2c1CC(=O)N2.Cl,%Inhib (Mean),=,-49.0375,%,CHEMBL210,,,CHEMBL5209801,-2.1361012,-0.78210014
18486,B2,CHEMBL1200494,Cl.N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,%Max (Mean),=,-0.430319,%,CHEMBL210,AGONIST,GUANFACINE HYDROCHLORIDE,CHEMBL5209801,-2.7198608,0.7162259
18487,B2,CHEMBL1200494,Cl.N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,%Inhib (Mean),=,-63.5008,%,CHEMBL210,AGONIST,GUANFACINE HYDROCHLORIDE,CHEMBL5209801,-2.7451284,0.6059788
18488,B2,CHEMBL477,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,%Max (Mean),=,-2.49683,%,CHEMBL210,,,CHEMBL5209801,8.69485,2.0223718
18489,B2,CHEMBL477,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,%Inhib (Mean),=,-61.9936,%,CHEMBL210,,,CHEMBL5209801,8.646821,2.0502856
18490,B2,CHEMBL1557,Cl.NCCc1ccc(O)c(O)c1,%Max (Mean),=,-2.63884,%,CHEMBL210,AGONIST,DOPAMINE HYDROCHLORIDE,CHEMBL5209801,-3.7062483,1.7565621
18491,B2,CHEMBL1557,Cl.NCCc1ccc(O)c(O)c1,%Inhib (Mean),=,18.5184,%,CHEMBL210,AGONIST,DOPAMINE HYDROCHLORIDE,CHEMBL5209801,-3.7850568,1.6595997
18492,B2,CHEMBL1533310,Cl.Cl.NCCc1c[nH]cn1,%Max (Mean),=,-2.5507,%,CHEMBL210,,,CHEMBL5209801,-4.4218855,-0.23800352
18493,B2,CHEMBL1533310,Cl.Cl.NCCc1c[nH]cn1,%Inhib (Mean),=,-29.9294,%,CHEMBL210,,,CHEMBL5209801,-4.4125514,-0.29930982
18494,B2,CHEMBL15927,CCCCCCCC/C=C\CCCCCCCC(N)=O,%Max (Mean),=,-1.05713,%,CHEMBL210,,,CHEMBL5209801,4.6141224,-0.24989007
18495,B2,CHEMBL15927,CCCCCCCC/C=C\CCCCCCCC(N)=O,%Inhib (Mean),=,-41.7782,%,CHEMBL210,,,CHEMBL5209801,4.404485,-0.09289425
18496,B2,CHEMBL1200517,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21.CS(=O)(=O)O,%Max (Mean),=,-2.10018,%,CHEMBL210,,,CHEMBL5209801,-1.8012061,20.773464
18497,B2,CHEMBL1200517,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21.CS(=O)(=O)O,%Inhib (Mean),=,-279.435,%,CHEMBL210,,,CHEMBL5209801,-1.8649216,20.617235
18498,B2,CHEMBL3989562,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC.Cl.O.O,%Max (Mean),=,-2.04631,%,CHEMBL210,ANTAGONIST,TERAZOSIN HYDROCHLORIDE,CHEMBL5209801,-1.4493301,-6.2353344
18499,B2,CHEMBL3989562,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC.Cl.O.O,%Inhib (Mean),=,-7.32227,%,CHEMBL210,ANTAGONIST,TERAZOSIN HYDROCHLORIDE,CHEMBL5209801,-1.4658962,-6.2751756
18500,B2,CHEMBL535832,Cl.NCCc1c[nH]c2ccc(O)cc12,%Max (Mean),=,-2.2226,%,CHEMBL210,,,CHEMBL5209801,3.1049938,3.9105608
18501,B2,CHEMBL535832,Cl.NCCc1c[nH]c2ccc(O)cc12,%Inhib (Mean),=,-42.3918,%,CHEMBL210,,,CHEMBL5209801,3.1361523,3.9313776
18502,B2,CHEMBL1257131,COC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2CC[C@@H]1O.Cl,%Max (Mean),=,-2.49194,%,CHEMBL210,,,CHEMBL5209801,22.946043,-7.6718965
18503,B2,CHEMBL1257131,COC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2CC[C@@H]1O.Cl,%Inhib (Mean),=,-2.59678,%,CHEMBL210,,,CHEMBL5209801,22.911734,-7.5779343
18504,B2,CHEMBL500,CC(C)NCC(O)COc1cccc2[nH]ccc12,%Max (Mean),=,-2.24219,%,CHEMBL210,,,CHEMBL5209801,-14.95671,-5.178228
18505,B2,CHEMBL500,CC(C)NCC(O)COc1cccc2[nH]ccc12,%Inhib (Mean),=,86.1954,%,CHEMBL210,,,CHEMBL5209801,-15.031335,-5.1438336
18506,B2,CHEMBL1558,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC.Cl,%Max (Mean),=,-1.37543,%,CHEMBL210,ANTAGONIST,PRAZOSIN HYDROCHLORIDE,CHEMBL5209801,-19.491467,-2.8287125
18507,B2,CHEMBL1558,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC.Cl,%Inhib (Mean),=,39.7261,%,CHEMBL210,ANTAGONIST,PRAZOSIN HYDROCHLORIDE,CHEMBL5209801,-19.447384,-2.871552
18508,B2,CHEMBL5077459,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH]1.[Na+].[Na+].[Na+],%Max (Mean),=,-2.03162,%,CHEMBL210,,,CHEMBL5209801,8.59837,-5.7586327
18509,B2,CHEMBL5077459,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH]1.[Na+].[Na+].[Na+],%Inhib (Mean),=,-20.8164,%,CHEMBL210,,,CHEMBL5209801,8.571992,-5.710668
18510,B2,CHEMBL5081317,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1.[Na+].[Na+],%Max (Mean),=,-1.72311,%,CHEMBL210,,,CHEMBL5209801,8.55213,-5.69132
18511,B2,CHEMBL5081317,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1.[Na+].[Na+],%Inhib (Mean),=,-35.688,%,CHEMBL210,,,CHEMBL5209801,8.557688,-5.6995616
18512,B2,CHEMBL5087452,NC[C@H](O)c1ccc(O)c(O)c1.O.O=C(O)[C@H](O)[C@@H](O)C(=O)O,%Max (Mean),=,60.3163,%,CHEMBL210,,,CHEMBL5209801,12.634157,0.81764436
18513,B2,CHEMBL5087452,NC[C@H](O)c1ccc(O)c(O)c1.O.O=C(O)[C@H](O)[C@@H](O)C(=O)O,%Inhib (Mean),=,-86.2875,%,CHEMBL210,,,CHEMBL5209801,12.687747,0.7829261
18514,B2,CHEMBL1705,Cl.Clc1cccc(Cl)c1NC1=NCCN1,%Max (Mean),=,-0.640888,%,CHEMBL210,AGONIST,CLONIDINE HYDROCHLORIDE,CHEMBL5209801,-0.51975256,-4.4446096
18515,B2,CHEMBL1705,Cl.Clc1cccc(Cl)c1NC1=NCCN1,%Inhib (Mean),=,-39.1316,%,CHEMBL210,AGONIST,CLONIDINE HYDROCHLORIDE,CHEMBL5209801,-0.48683593,-4.387624
18516,B2,CHEMBL517712,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,%Max (Mean),=,-2.36951,%,CHEMBL210,,,CHEMBL5209801,-5.205131,14.719437
18517,B2,CHEMBL517712,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,%Inhib (Mean),=,-33.928,%,CHEMBL210,,,CHEMBL5209801,-5.220189,14.721134
18518,B2,CHEMBL1200787,CC(COc1ccccc1)N(CCCl)Cc1ccccc1.Cl,%Max (Mean),=,-2.3891,%,CHEMBL210,,,CHEMBL5209801,3.2044415,2.4507623
18519,B2,CHEMBL1200787,CC(COc1ccccc1)N(CCCl)Cc1ccccc1.Cl,%Inhib (Mean),=,-21.9394,%,CHEMBL210,,,CHEMBL5209801,3.1737673,2.3105912
18520,B2,CHEMBL1200604,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,%Max (Mean),=,-2.45766,%,CHEMBL210,,,CHEMBL5209801,2.4109726,0.96850175
18521,B2,CHEMBL1200604,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,%Inhib (Mean),=,-42.3509,%,CHEMBL210,,,CHEMBL5209801,2.356659,0.9435073
18522,B2,CHEMBL679,CNC[C@H](O)c1ccc(O)c(O)c1,%Max (Mean),=,142.84,%,CHEMBL210,AGONIST,EPINEPHRINE,CHEMBL5209801,11.564372,0.21241735
18523,B2,CHEMBL679,CNC[C@H](O)c1ccc(O)c(O)c1,%Inhib (Mean),=,-172.538,%,CHEMBL210,AGONIST,EPINEPHRINE,CHEMBL5209801,11.648517,0.17633289
18524,B2,CHEMBL1478,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,%Max (Mean),=,-1.79167,%,CHEMBL210,,,CHEMBL5209801,-11.761326,8.912902
18525,B2,CHEMBL1478,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,%Inhib (Mean),=,-35.5887,%,CHEMBL210,,,CHEMBL5209801,-11.712885,8.93272
18526,B2,CHEMBL45,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,%Max (Mean),=,-2.11487,%,CHEMBL210,,,CHEMBL5209801,3.8427615,4.12304
18527,B2,CHEMBL45,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,%Inhib (Mean),=,-39.3709,%,CHEMBL210,,,CHEMBL5209801,3.8426259,4.1957417
18528,B2,CHEMBL3675743,CCc1nn2c(C)cc(C)nc2c1Cc1ccc(-c2nnc(C3CCNCC3)o2)cc1,%Max (Mean),=,-1.14038,%,CHEMBL210,,,CHEMBL5209801,0.6507227,-3.4223719
18529,B2,CHEMBL3675743,CCc1nn2c(C)cc(C)nc2c1Cc1ccc(-c2nnc(C3CCNCC3)o2)cc1,%Inhib (Mean),=,-76.6665,%,CHEMBL210,,,CHEMBL5209801,0.5965517,-3.4046516
18530,B2,CHEMBL3039520,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1,%Max (Mean),=,-2.66823,%,CHEMBL210,,,CHEMBL5209801,2.4742475,2.6559343
18531,B2,CHEMBL3039520,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1,%Inhib (Mean),=,-10.083,%,CHEMBL210,,,CHEMBL5209801,2.3672936,2.7711537
18532,B2,CHEMBL230963,Cc1cnc(CNCC2(F)CCN(C(=O)c3ccc(F)c(Cl)c3)CC2)nc1,%Max (Mean),=,-2.31075,%,CHEMBL210,,,CHEMBL5209801,1.8711008,1.5576175
18533,B2,CHEMBL230963,Cc1cnc(CNCC2(F)CCN(C(=O)c3ccc(F)c(Cl)c3)CC2)nc1,%Inhib (Mean),=,-57.1999,%,CHEMBL210,,,CHEMBL5209801,1.8666761,1.7131857
18534,B2,CHEMBL3322502,O=C(O)c1ccccc1S(=O)(=O)NCCCCN1C(=O)c2cccc3cccc(c23)C1=O,%Max (Mean),=,-2.14425,%,CHEMBL210,,,CHEMBL5209801,5.267053,1.0653964
18535,B2,CHEMBL3322502,O=C(O)c1ccccc1S(=O)(=O)NCCCCN1C(=O)c2cccc3cccc(c23)C1=O,%Inhib (Mean),=,-42.2141,%,CHEMBL210,,,CHEMBL5209801,5.1648383,0.9860381
18536,B2,CHEMBL225155,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)COP(=O)(O)O,%Max (Mean),=,-1.18445,%,CHEMBL210,,,CHEMBL5209801,-4.1802173,-0.35744998
18537,B2,CHEMBL225155,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)COP(=O)(O)O,%Inhib (Mean),=,-35.9837,%,CHEMBL210,,,CHEMBL5209801,-4.1875234,-0.3918201
18538,B2,CHEMBL366208,CCCCCCCCc1ccc(CC[C@](N)(CO)COP(=O)(O)O)cc1,%Max (Mean),=,-2.2324,%,CHEMBL210,,,CHEMBL5209801,-3.2970996,0.056341276
18539,B2,CHEMBL366208,CCCCCCCCc1ccc(CC[C@](N)(CO)COP(=O)(O)O)cc1,%Inhib (Mean),=,-24.428,%,CHEMBL210,,,CHEMBL5209801,-3.2528253,0.15643275
18540,B2,CHEMBL1256863,NCCc1c[nH]c2ccc(C(N)=O)cc12.O=C(O)/C=C\C(=O)O,%Max (Mean),=,-2.21281,%,CHEMBL210,,,CHEMBL5209801,3.1712885,3.8903701
18541,B2,CHEMBL1256863,NCCc1c[nH]c2ccc(C(N)=O)cc12.O=C(O)/C=C\C(=O)O,%Inhib (Mean),=,-31.8978,%,CHEMBL210,,,CHEMBL5209801,3.2398674,3.823433
18542,B2,CHEMBL1218,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,%Max (Mean),=,-2.09039,%,CHEMBL210,,,CHEMBL5209801,-2.2037637,2.4292746
18543,B2,CHEMBL1218,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,%Inhib (Mean),=,-46.8098,%,CHEMBL210,,,CHEMBL5209801,-2.128383,2.5150478
